scale,scope,unit_id,member_endpoint_ids,n_registered_endpoints_in_unit,module,analysis_tier_metadata_only,validation_status,inferential_unit,predictor,environment_block,n_observations,n_taxa,status,beta_std,standard_error,confidence_low_95,confidence_high_95,p_value,p_value_method,beta_sine_std,beta_cosine_std,effect_magnitude,effect_direction_degrees,q_fdr_bh_global_family,fdr_significant_0_05,result_retained_regardless_of_q
within_taxon,within_taxon,involucre_basal_taper_ratio,involucre_basal_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_gsp,growing_season_water_input,2277,78,ok,-0.006333718646990634,0.016982507443709417,-0.03961882160384447,0.026951384309863203,0.7091816038937993,taxon_clustered_ols,,,,,0.910561895656198,False,True
within_taxon,within_taxon,involucre_basal_taper_ratio,involucre_basal_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_npp,resource_productivity,2277,78,ok,-0.05583993088922138,0.01646046463730178,-0.08810184874712804,-0.02357801303131473,0.0006929165675669164,taxon_clustered_ols,,,,,0.007275623959452623,True,True
within_taxon,within_taxon,involucre_length_width_ratio,involucre_length_width_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio01,thermal,2277,78,ok,-0.016375106922587514,0.02075429500001782,-0.057052777647142165,0.024302563801967138,0.4301129029771018,taxon_clustered_ols,,,,,0.6774278221889354,False,True
within_taxon,within_taxon,involucre_length_width_ratio,involucre_length_width_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio04,thermal,2277,78,ok,0.019022903583088523,0.008560728989946562,0.002244183081385305,0.03580162408479174,0.026275698316242383,taxon_clustered_ols,,,,,0.12415267454424525,False,True
within_taxon,within_taxon,involucre_length_width_ratio,involucre_length_width_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio12,hydric,2277,78,ok,-0.019819929581138807,0.018511589165544174,-0.05610197764220726,0.016462118479929646,0.28431476499791497,taxon_clustered_ols,,,,,0.5427827331778377,False,True
within_taxon,within_taxon,involucre_length_width_ratio,involucre_length_width_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio15,hydric,2277,78,ok,0.05492257902532353,0.012288034019036559,0.0308384749072089,0.07900668314343816,7.836654554426542e-06,taxon_clustered_ols,,,,,0.00018514096384832706,True,True
within_taxon,within_taxon,involucre_length_width_ratio,involucre_length_width_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,2277,78,ok,0.0016081455869814036,0.008577367320742199,-0.015203185443844126,0.01841947661780693,0.8512787496442147,taxon_clustered_ols,,,,,0.9386765297635904,False,True
within_taxon,within_taxon,involucre_length_width_ratio,involucre_length_width_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,2277,78,ok,-0.004358446448070189,0.020290178630565148,-0.04412646580386211,0.03540957290772174,0.8299187923751237,taxon_clustered_ols,,,,,0.9386765297635904,False,True
within_taxon,within_taxon,involucre_length_width_ratio,involucre_length_width_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_sfcwind_mean,mechanical,2277,78,ok,0.010280353510083077,0.030389264770946244,-0.04928151095762341,0.06984221797778957,0.7351454242305504,taxon_clustered_ols,,,,,0.910561895656198,False,True
within_taxon,within_taxon,involucre_length_width_ratio,involucre_length_width_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_gsp,growing_season_water_input,2277,78,ok,-0.022444354142800788,0.004503597823168515,-0.03127124367706406,-0.013617464608537511,6.239598348380705e-07,taxon_clustered_ols,,,,,1.965473479739922e-05,True,True
within_taxon,within_taxon,involucre_length_width_ratio,involucre_length_width_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_npp,resource_productivity,2277,78,ok,-0.023206995310348047,0.01750428057539077,-0.05751475481339801,0.011100764192701916,0.18490935775936224,taxon_clustered_ols,,,,,0.40637056530836585,False,True
within_taxon,within_taxon,orientation_image_vertical_angle,orientation_image_vertical_angle,1,orientation,primary,frozen_technical,linear_endpoint,chelsa_bio01,thermal,37196,199,ok,0.017150276939660723,0.006306525748744301,0.004789713604547394,0.029510840274774054,0.006539072158938744,taxon_clustered_ols,,,,,0.04753402453997779,True,True
within_taxon,within_taxon,orientation_image_vertical_angle,orientation_image_vertical_angle,1,orientation,primary,frozen_technical,linear_endpoint,chelsa_bio04,thermal,37196,199,ok,-2.6797428909506715e-05,0.01552020794705091,-0.030445846037701618,0.030392251179882604,0.9986223609731634,taxon_clustered_ols,,,,,0.9992830309612295,False,True
within_taxon,within_taxon,orientation_image_vertical_angle,orientation_image_vertical_angle,1,orientation,primary,frozen_technical,linear_endpoint,chelsa_bio12,hydric,37196,199,ok,0.005326419789616406,0.010186283597445795,-0.014638329197688451,0.025291168776921263,0.6010430181722077,taxon_clustered_ols,,,,,0.8231676118445455,False,True
within_taxon,within_taxon,orientation_image_vertical_angle,orientation_image_vertical_angle,1,orientation,primary,frozen_technical,linear_endpoint,chelsa_bio15,hydric,37196,199,ok,-0.0076180061143611795,0.003809596929720807,-0.015084678892228328,-0.00015133333649403058,0.04553394068823519,taxon_clustered_ols,,,,,0.1831045700016266,False,True
within_taxon,within_taxon,orientation_image_vertical_angle,orientation_image_vertical_angle,1,orientation,primary,frozen_technical,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,37196,199,ok,0.0005906852594086692,0.006895864968384257,-0.012924961720875913,0.01410633223969325,0.9317383760507599,taxon_clustered_ols,,,,,0.9693739023956434,False,True
within_taxon,within_taxon,orientation_image_vertical_angle,orientation_image_vertical_angle,1,orientation,primary,frozen_technical,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,37196,199,ok,0.014164838283564053,0.007054703422650998,0.00033787365355664525,0.02799180291357146,0.0446584500056516,taxon_clustered_ols,,,,,0.1831045700016266,False,True
within_taxon,within_taxon,orientation_image_vertical_angle,orientation_image_vertical_angle,1,orientation,primary,frozen_technical,linear_endpoint,chelsa_sfcwind_mean,mechanical,37192,199,ok,0.0005201126048059424,0.004985784473563536,-0.00925184539805758,0.010292070607669465,0.9169161121311561,taxon_clustered_ols,,,,,0.9681404759373659,False,True
within_taxon,within_taxon,orientation_image_vertical_angle,orientation_image_vertical_angle,1,orientation,primary,frozen_technical,linear_endpoint,chelsa_gsp,growing_season_water_input,37196,199,ok,0.003872393404636179,0.00214607083408967,-0.00033382813845140745,0.008078614947723765,0.07116693020489136,taxon_clustered_ols,,,,,0.21694435175362042,False,True
within_taxon,within_taxon,orientation_image_vertical_angle,orientation_image_vertical_angle,1,orientation,primary,frozen_technical,linear_endpoint,chelsa_npp,resource_productivity,37196,199,ok,0.012473090155227464,0.006648079513181008,-0.0005569062569658889,0.025503086567420816,0.0606285783437268,taxon_clustered_ols,,,,,0.20834184194480662,False,True
within_taxon,within_taxon,capitulum_outline_aspect_ratio,capitulum_outline_aspect_ratio,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio01,thermal,38458,200,ok,-0.011717335421105205,0.006482924238554803,-0.024423633443174372,0.000988962600963962,0.07069757506016724,taxon_clustered_ols,,,,,0.21694435175362042,False,True
within_taxon,within_taxon,capitulum_outline_aspect_ratio,capitulum_outline_aspect_ratio,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio04,thermal,38458,200,ok,0.013769140892595566,0.004554088360301942,0.00484329172399069,0.022694990061200442,0.0024989537134393956,taxon_clustered_ols,,,,,0.021468284174547533,True,True
within_taxon,within_taxon,capitulum_outline_aspect_ratio,capitulum_outline_aspect_ratio,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio12,hydric,38458,200,ok,-0.010460576270353851,0.004042458143302439,-0.01838364864023729,-0.0025375039004704135,0.009662551734110304,taxon_clustered_ols,,,,,0.06522222420524455,False,True
within_taxon,within_taxon,capitulum_outline_aspect_ratio,capitulum_outline_aspect_ratio,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio15,hydric,38458,200,ok,-0.004227994590869469,0.003479990730392573,-0.011048651088972149,0.002592661907233211,0.2243873702342568,taxon_clustered_ols,,,,,0.45601304273413484,False,True
within_taxon,within_taxon,capitulum_outline_aspect_ratio,capitulum_outline_aspect_ratio,1,shape,primary,frozen_technical,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,38458,200,ok,-0.020973075988650825,0.011726690422469096,-0.043956966874541044,0.0020108148972393936,0.07369688539076696,taxon_clustered_ols,,,,,0.2210906561723009,False,True
within_taxon,within_taxon,capitulum_outline_aspect_ratio,capitulum_outline_aspect_ratio,1,shape,primary,frozen_technical,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,38458,200,ok,-0.005668875853743286,0.008571664363448046,-0.0224690292936669,0.011131277586180332,0.5083874622773843,taxon_clustered_ols,,,,,0.7334750409956156,False,True
within_taxon,within_taxon,capitulum_outline_aspect_ratio,capitulum_outline_aspect_ratio,1,shape,primary,frozen_technical,linear_endpoint,chelsa_sfcwind_mean,mechanical,38455,200,ok,-0.0008410971769961337,0.00441918735200657,-0.009502545227863942,0.007820350873871675,0.8490517438418068,taxon_clustered_ols,,,,,0.9386765297635904,False,True
within_taxon,within_taxon,capitulum_outline_aspect_ratio,capitulum_outline_aspect_ratio,1,shape,primary,frozen_technical,linear_endpoint,chelsa_gsp,growing_season_water_input,38458,200,ok,0.00029078609677099423,0.0030187752384721205,-0.005625904648055675,0.006207476841597664,0.9232617796432655,taxon_clustered_ols,,,,,0.9693739023956434,False,True
within_taxon,within_taxon,capitulum_outline_aspect_ratio,capitulum_outline_aspect_ratio,1,shape,primary,frozen_technical,linear_endpoint,chelsa_npp,resource_productivity,38458,200,ok,-0.008822691311465701,0.00487623802411552,-0.018379942218776875,0.0007345595958454746,0.0704007836548485,taxon_clustered_ols,,,,,0.21694435175362042,False,True
within_taxon,within_taxon,capitulum_outline_circularity,capitulum_outline_circularity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio01,thermal,38458,200,ok,0.0012640348658105387,0.015142062180019913,-0.02841386165869455,0.030941931390315626,0.9334711652698787,taxon_clustered_ols,,,,,0.9693739023956434,False,True
within_taxon,within_taxon,capitulum_outline_circularity,capitulum_outline_circularity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio04,thermal,38458,200,ok,0.011411978487357382,0.005398730288644707,0.0008306615593682252,0.021993295415346538,0.034530099207641565,taxon_clustered_ols,,,,,0.15007347876124266,False,True
within_taxon,within_taxon,capitulum_outline_circularity,capitulum_outline_circularity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio12,hydric,38458,200,ok,-0.009543518591493487,0.004524969161027165,-0.018412295178261154,-0.0006747420047258194,0.034937741087273426,taxon_clustered_ols,,,,,0.15007347876124266,False,True
within_taxon,within_taxon,capitulum_outline_circularity,capitulum_outline_circularity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio15,hydric,38458,200,ok,-0.0019419454713065177,0.006266504707388603,-0.01422406900673889,0.010340178064125856,0.7566423834228692,taxon_clustered_ols,,,,,0.910561895656198,False,True
within_taxon,within_taxon,capitulum_outline_circularity,capitulum_outline_circularity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,38458,200,ok,-0.013618905781559226,0.016612534351700264,-0.0461788748028262,0.018941063239707748,0.41233184301859904,taxon_clustered_ols,,,,,0.6760008620689655,False,True
within_taxon,within_taxon,capitulum_outline_circularity,capitulum_outline_circularity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,38458,200,ok,0.005791694762769753,0.01541436947560358,-0.024419914253806824,0.03600330377934633,0.7071150414212439,taxon_clustered_ols,,,,,0.910561895656198,False,True
within_taxon,within_taxon,capitulum_outline_circularity,capitulum_outline_circularity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_sfcwind_mean,mechanical,38455,200,ok,0.007036740253052408,0.00467513498249216,-0.002126355935495522,0.01619983644160034,0.132287669966068,taxon_clustered_ols,,,,,0.3333649283144913,False,True
within_taxon,within_taxon,capitulum_outline_circularity,capitulum_outline_circularity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_gsp,growing_season_water_input,38458,200,ok,-0.0005698196468600505,0.005052430868162631,-0.010472402182837246,0.009332762889117144,0.910203955887521,taxon_clustered_ols,,,,,0.9681404759373659,False,True
within_taxon,within_taxon,capitulum_outline_circularity,capitulum_outline_circularity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_npp,resource_productivity,38458,200,ok,-0.0016347871992486791,0.009672492304520719,-0.020592523756850115,0.017322949358352758,0.865785581849761,taxon_clustered_ols,,,,,0.9458582368185251,False,True
within_taxon,within_taxon,capitulum_outline_solidity,capitulum_outline_solidity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio01,thermal,38458,200,ok,0.002507748234660074,0.011932724566434497,-0.02087996215298787,0.025895458622308017,0.8335449665712108,taxon_clustered_ols,,,,,0.9386765297635904,False,True
within_taxon,within_taxon,capitulum_outline_solidity,capitulum_outline_solidity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio04,thermal,38458,200,ok,0.0013025726824799576,0.0039892032922376666,-0.00651612209731448,0.009121267462274396,0.7440275421891784,taxon_clustered_ols,,,,,0.910561895656198,False,True
within_taxon,within_taxon,capitulum_outline_solidity,capitulum_outline_solidity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio12,hydric,38458,200,ok,0.000650079968534307,0.00539945687088363,-0.009932661034474946,0.011232820971543558,0.9041684389627362,taxon_clustered_ols,,,,,0.9681404759373659,False,True
within_taxon,within_taxon,capitulum_outline_solidity,capitulum_outline_solidity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio15,hydric,38458,200,ok,-0.0015581681005840883,0.004486396343610315,-0.010351343354432491,0.007235007153264314,0.7283588095463909,taxon_clustered_ols,,,,,0.910561895656198,False,True
within_taxon,within_taxon,capitulum_outline_solidity,capitulum_outline_solidity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,38458,200,ok,-0.003552273619749125,0.010491067958911806,-0.0241143889785784,0.01700984173908015,0.734911225597394,taxon_clustered_ols,,,,,0.910561895656198,False,True
within_taxon,within_taxon,capitulum_outline_solidity,capitulum_outline_solidity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,38458,200,ok,0.0038209185662598584,0.012573294230520478,-0.02082228529258553,0.028464122425105248,0.7612104736173508,taxon_clustered_ols,,,,,0.910561895656198,False,True
within_taxon,within_taxon,capitulum_outline_solidity,capitulum_outline_solidity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_sfcwind_mean,mechanical,38455,200,ok,0.00778424461307633,0.005948307976783306,-0.0038742247903712657,0.019442714016523928,0.19065342692642973,taxon_clustered_ols,,,,,0.40947156464880935,False,True
within_taxon,within_taxon,capitulum_outline_solidity,capitulum_outline_solidity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_gsp,growing_season_water_input,38458,200,ok,0.00405200394674633,0.004824688942610454,-0.005404212617378795,0.013508220510871454,0.4009937806306273,taxon_clustered_ols,,,,,0.6648054784139348,False,True
within_taxon,within_taxon,capitulum_outline_solidity,capitulum_outline_solidity,1,shape,primary,frozen_technical,linear_endpoint,chelsa_npp,resource_productivity,38458,200,ok,0.002337150098709936,0.008416581746427374,-0.014159046997224947,0.018833347194644818,0.7812549427104954,taxon_clustered_ols,,,,,0.9228574010767728,False,True
within_taxon,within_taxon,capitulum_width_profile_cv,capitulum_width_profile_cv,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio01,thermal,38458,200,ok,-0.0067277359836628295,0.010714617417910343,-0.02772800023089265,0.01427252826356699,0.5300677568957226,taxon_clustered_ols,,,,,0.7532541808518163,False,True
within_taxon,within_taxon,capitulum_width_profile_cv,capitulum_width_profile_cv,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio04,thermal,38458,200,ok,-0.0016028130943347757,0.006235289087498337,-0.013823755139027135,0.010618128950357584,0.7971362090707829,taxon_clustered_ols,,,,,0.935768593257006,False,True
within_taxon,within_taxon,capitulum_width_profile_cv,capitulum_width_profile_cv,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio12,hydric,38458,200,ok,-0.0021225982715139665,0.006101386442646887,-0.014081095954862826,0.009835899411834891,0.7279244029353362,taxon_clustered_ols,,,,,0.910561895656198,False,True
within_taxon,within_taxon,capitulum_width_profile_cv,capitulum_width_profile_cv,1,shape,primary,frozen_technical,linear_endpoint,chelsa_bio15,hydric,38458,200,ok,-0.0036102684349693954,0.0046876647630954395,-0.012797922542233942,0.005577385672295151,0.44120289532612555,taxon_clustered_ols,,,,,0.6859979087152049,False,True
within_taxon,within_taxon,capitulum_width_profile_cv,capitulum_width_profile_cv,1,shape,primary,frozen_technical,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,38458,200,ok,-0.007596748739442063,0.003356595311663167,-0.014175554660977868,-0.0010179428179062575,0.023621486681564666,taxon_clustered_ols,,,,,0.12066110764366816,False,True
within_taxon,within_taxon,capitulum_width_profile_cv,capitulum_width_profile_cv,1,shape,primary,frozen_technical,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,38458,200,ok,-0.011756668810546055,0.010077386486431871,-0.03150798338224316,0.00799464576115105,0.2433563181917464,taxon_clustered_ols,,,,,0.48930153338553267,False,True
within_taxon,within_taxon,capitulum_width_profile_cv,capitulum_width_profile_cv,1,shape,primary,frozen_technical,linear_endpoint,chelsa_sfcwind_mean,mechanical,38455,200,ok,0.004416281732121604,0.005046617557217936,-0.005474906923773056,0.014307470388016264,0.38152093008412924,taxon_clustered_ols,,,,,0.6496167187918958,False,True
within_taxon,within_taxon,capitulum_width_profile_cv,capitulum_width_profile_cv,1,shape,primary,frozen_technical,linear_endpoint,chelsa_gsp,growing_season_water_input,38458,200,ok,-0.003970636448398312,0.0060978366065259654,-0.015922176580799145,0.007980903684002522,0.51494647235448,taxon_clustered_ols,,,,,0.7373097217802782,False,True
within_taxon,within_taxon,capitulum_width_profile_cv,capitulum_width_profile_cv,1,shape,primary,frozen_technical,linear_endpoint,chelsa_npp,resource_productivity,38458,200,ok,-0.002349987249761646,0.007698848849080779,-0.017439453716377618,0.012739479216854328,0.7601842967050148,taxon_clustered_ols,,,,,0.910561895656198,False,True
